data,numero_pedido,cliente,estado,cidade,vendedor,produto,categoria,quantidade,preco_unitario,desconto,custo_unitario,forma_pagamento,faturamento_bruto,valor_desconto,faturamento_liquido,custo,lucro_bruto,margem_percentual
2025-01-20,PED-2025-00442,Nova Comercial 097,MG,Belo Horizonte,Camila Rocha,Cadeira Ergonômica,Móveis,3,1362.54,0.1,785.45,Cartão de crédito,4087.62,408.76,3678.86,2356.35,1322.51,0.359489
2025-01-20,PED-2025-00442,Nova Comercial 097,MG,Belo Horizonte,Camila Rocha,Kit Toner Colorido,Impressão,2,911.5,0.0,413.72,Cartão de crédito,1823.0,0.0,1823.0,827.44,995.56,0.546111
2025-01-20,PED-2025-00514,Integra Soluções 216,SP,Campinas,Lucas Barros,Filtro de Linha Premium,Energia,4,118.98,0.0,52.97,Pix,475.92,0.0,475.92,211.88,264.04,0.554799
2025-01-20,PED-2025-00514,Integra Soluções 216,SP,Campinas,Lucas Barros,Gaveteiro Executivo,Móveis,2,663.53,0.03,360.66,Pix,1327.06,39.81,1287.25,721.32,565.93,0.439642
2025-01-20,PED-2025-00520,Aurora Logística 162,SC,Florianópolis,Gustavo Ribeiro,Headset Corporativo,Acessórios,5,341.04,0.0,159.1,Pix,1705.2,0.0,1705.2,795.5,909.7,0.533486
2025-01-20,PED-2025-00660,Central Tecnologia 163,SP,Santos,Bruno Costa,Kit Toner Colorido,Impressão,3,885.85,0.0,411.33,Transferência,2657.55,0.0,2657.55,1233.99,1423.56,0.535666
2025-01-21,PED-2025-00620,Ponto Distribuidora 028,SP,Campinas,Camila Rocha,Filtro de Linha Premium,Energia,7,120.08,0.0,50.29,Boleto,840.56,0.0,840.56,352.03,488.53,0.581196
2025-01-21,PED-2025-00799,Integra Distribuidora 076,RS,Pelotas,Diego Lima,Teclado Mecânico,Acessórios,3,398.96,0.1,195.3,Boleto,1196.88,119.69,1077.19,585.9,491.29,0.456086
2025-01-21,PED-2025-01030,Central Comercial 073,SP,Santos,Gustavo Ribeiro,Access Point Wi-Fi 6,Conectividade,1,918.67,0.1,483.75,Boleto,918.67,91.87,826.8,483.75,343.05,0.414915
2025-01-21,PED-2025-01030,Central Comercial 073,SP,Santos,Gustavo Ribeiro,Headset Corporativo,Acessórios,4,324.68,0.0,159.48,Boleto,1298.72,0.0,1298.72,637.92,660.8,0.508809
2025-01-22,PED-2025-00155,Aurora Soluções 192,BA,Feira de Santana,Ana Martins,Access Point Wi-Fi 6,Conectividade,3,869.47,0.03,487.21,Cartão de crédito,2608.41,78.25,2530.16,1461.63,1068.53,0.422317
2025-01-22,PED-2025-00655,Central Serviços 093,SP,Campinas,Gustavo Ribeiro,Cadeira Ergonômica,Móveis,4,1372.81,0.0,787.6,Pix,5491.24,0.0,5491.24,3150.4,2340.84,0.426286
2025-01-22,PED-2025-00655,Central Serviços 093,SP,Campinas,Gustavo Ribeiro,Headset Corporativo,Acessórios,1,323.24,0.0,154.54,Pix,323.24,0.0,323.24,154.54,168.7,0.521903
2025-01-22,PED-2025-01016,Ponto Distribuidora 108,SP,Campinas,Camila Rocha,Toner Preto,Impressão,1,326.76,0.0,144.9,Boleto,326.76,0.0,326.76,144.9,181.86,0.556555
2025-01-22,PED-2025-01016,Ponto Distribuidora 108,SP,Campinas,Camila Rocha,Webcam Full HD,Acessórios,2,274.62,0.0,128.55,Boleto,549.24,0.0,549.24,257.1,292.14,0.531899
2025-01-23,PED-2025-00053,Aurora Soluções 112,SP,São Paulo,Camila Rocha,Roteador Empresarial,Conectividade,1,740.78,0.0,369.32,Boleto,740.78,0.0,740.78,369.32,371.46,0.501444
2025-01-23,PED-2025-00751,Central Engenharia 023,RJ,Rio de Janeiro,Camila Rocha,Monitor Ultrawide 29,Informática,1,1726.18,0.0,1181.28,Cartão de crédito,1726.18,0.0,1726.18,1181.28,544.9,0.315668
2025-01-24,PED-2025-00196,Horizonte Engenharia 095,SC,Blumenau,Bruno Costa,Mesa Ajustável,Móveis,4,1845.07,0.0,1038.68,Boleto,7380.28,0.0,7380.28,4154.72,3225.56,0.437051
2025-01-24,PED-2025-00272,Ponto Logística 218,DF,Brasília,Lucas Barros,Teclado Mecânico,Acessórios,1,377.65,0.05,190.81,Boleto,377.65,18.88,358.77,190.81,167.96,0.468151
2025-01-24,PED-2025-00342,Central Serviços 173,MG,Belo Horizonte,Diego Lima,Filtro de Linha Premium,Energia,2,121.68,0.05,50.62,Cartão de crédito,243.36,12.17,231.19,101.24,129.95,0.562096
2025-01-24,PED-2025-00618,Central Comercial 033,BA,Feira de Santana,Bruno Costa,Access Point Wi-Fi 6,Conectividade,4,882.33,0.1,495.73,Cartão de crédito,3529.32,352.93,3176.39,1982.92,1193.47,0.375731
2025-01-24,PED-2025-00618,Central Comercial 033,BA,Feira de Santana,Bruno Costa,Impressora Multifuncional,Impressão,2,1566.73,0.08,986.32,Cartão de crédito,3133.46,250.68,2882.78,1972.64,910.14,0.315717
2025-01-25,PED-2025-00003,Vértice Varejo 150,PE,Caruaru,Juliana Mendes,Notebook Pro 15,Informática,3,5022.17,0.15,3395.4,Pix,15066.51,2259.98,12806.53,10186.2,2620.33,0.204609
2025-01-25,PED-2025-00433,Prime Serviços 189,SC,Joinville,Bruno Costa,Cadeira Ergonômica,Móveis,1,1384.82,0.0,770.45,Cartão de débito,1384.82,0.0,1384.82,770.45,614.37,0.443646
2025-01-25,PED-2025-00433,Prime Serviços 189,SC,Joinville,Bruno Costa,Monitor Ultrawide 29,Informática,2,1797.14,0.08,1143.95,Cartão de débito,3594.28,287.54,3306.74,2287.9,1018.84,0.30811
2025-01-25,PED-2025-00433,Prime Serviços 189,SC,Joinville,Bruno Costa,Toner Preto,Impressão,2,319.09,0.08,143.5,Cartão de débito,638.18,51.05,587.13,287.0,300.13,0.511178
2025-01-25,PED-2025-00438,Aurora Varejo 102,BA,Vitória da Conquista,Bruno Costa,Monitor Ultrawide 29,Informática,2,1749.76,0.1,1203.33,Cartão de crédito,3499.52,349.95,3149.57,2406.66,742.91,0.235876
2025-01-25,PED-2025-00438,Aurora Varejo 102,BA,Vitória da Conquista,Bruno Costa,Mouse Sem Fio,Acessórios,1,146.76,0.0,69.57,Cartão de crédito,146.76,0.0,146.76,69.57,77.19,0.525961
2025-01-25,PED-2025-00782,Conecta Varejo 214,PE,Recife,Fernanda Alves,Mouse Sem Fio,Acessórios,3,156.06,0.08,67.94,Pix,468.18,37.45,430.73,203.82,226.91,0.526799
2025-01-26,PED-2025-00168,Cliente não informado,SP,São Paulo,Gustavo Ribeiro,Notebook Essencial 14,Informática,1,2945.37,0.1,2050.11,Cartão de crédito,2945.37,294.54,2650.83,2050.11,600.72,0.226617
2025-01-26,PED-2025-00168,Horizonte Serviços 045,SP,São Paulo,Gustavo Ribeiro,Webcam Full HD,Acessórios,1,282.24,0.08,128.98,Cartão de crédito,282.24,22.58,259.66,128.98,130.68,0.503275
2025-01-26,PED-2025-00368,Nova Comercial 017,PR,Curitiba,Juliana Mendes,Filtro de Linha Premium,Energia,4,118.51,0.0,53.03,Transferência,474.04,0.0,474.04,212.12,261.92,0.552527
2025-01-26,PED-2025-00368,Nova Comercial 017,PR,Curitiba,Juliana Mendes,Webcam Full HD,Acessórios,2,285.08,0.08,130.4,Transferência,570.16,45.61,524.55,260.8,263.75,0.502809
2025-01-26,PED-2025-00394,Aurora Logística 202,SC,Florianópolis,Bruno Costa,Filtro de Linha Premium,Energia,4,119.23,0.1,52.16,Cartão de crédito,476.92,47.69,429.23,208.64,220.59,0.513918
2025-01-26,PED-2025-00394,Aurora Logística 202,SC,Florianópolis,Bruno Costa,Roteador Empresarial,Conectividade,3,731.39,0.15,381.91,Cartão de crédito,2194.17,329.13,1865.04,1145.73,719.31,0.385682
2025-01-26,PED-2025-00527,Aurora Logística 122,RJ,Petrópolis,Gustavo Ribeiro,Webcam Full HD,Acessórios,3,289.27,0.12,135.31,Boleto,867.81,104.14,763.67,405.93,357.74,0.46845
2025-01-27,PED-2025-00605,Nova Comercial 137,MG,Uberlândia,Diego Lima,Headset Corporativo,Acessórios,2,340.74,0.15,155.67,Cartão de crédito,681.48,102.22,579.26,311.34,267.92,0.462519
2025-01-27,PED-2025-00605,Nova Comercial 137,MG,Uberlândia,Diego Lima,Impressora Multifuncional,Impressão,3,1660.0,0.0,987.99,Cartão de crédito,4980.0,0.0,4980.0,2963.97,2016.03,0.404825
2025-01-27,PED-2025-00605,Nova Comercial 137,MG,Uberlândia,Diego Lima,Mouse Sem Fio,Acessórios,3,154.51,0.08,66.21,Cartão de crédito,463.53,37.08,426.45,198.63,227.82,0.534222
2025-01-27,PED-2025-00746,Central Tecnologia 123,PR,Curitiba,Juliana Mendes,Headset Corporativo,Acessórios,2,327.54,0.12,157.89,Transferência,655.08,78.61,576.47,315.78,260.69,0.452218
2025-01-27,PED-2025-00801,Conecta Logística 194,SP,Santos,Diego Lima,Notebook Essencial 14,Informática,2,2925.32,0.05,1997.15,Pix,5850.64,292.53,5558.11,3994.3,1563.81,0.281356
2025-01-27,PED-2025-00843,Integra Varejo 206,RJ,Petrópolis,Lucas Barros,Toner Preto,Impressão,3,338.97,0.12,151.32,Cartão de crédito,1016.91,122.03,894.88,453.96,440.92,0.492715
2025-01-28,PED-2025-01119,Alfa Tecnologia 091,SP,São Paulo,Camila Rocha,Cadeira Ergonômica,Móveis,1,1446.56,0.0,750.1,Cartão de crédito,1446.56,0.0,1446.56,750.1,696.46,0.481459
2025-01-28,PED-2025-01119,Alfa Tecnologia 091,SP,São Paulo,Camila Rocha,Mouse Sem Fio,Acessórios,1,154.61,0.12,70.18,Cartão de crédito,154.61,18.55,136.06,70.18,65.88,0.484186
2025-01-29,PED-2025-00140,Central Comercial 113,BA,Feira de Santana,Camila Rocha,Cadeira Ergonômica,Móveis,7,1397.46,0.0,769.74,Boleto,9782.22,0.0,9782.22,5388.18,4394.04,0.449186
2025-01-29,PED-2025-00140,Central Comercial 113,BA,Feira de Santana,Camila Rocha,Monitor Ultrawide 29,Informática,3,1874.85,0.0,1166.17,Boleto,5624.55,0.0,5624.55,3498.51,2126.04,0.377993
2025-01-29,PED-2025-00140,Central Comercial 113,BA,Feira de Santana,Camila Rocha,Notebook Essencial 14,Informática,1,2847.09,0.1,2014.53,Boleto,2847.09,284.71,2562.38,2014.53,547.85,0.213805
2025-01-29,PED-2025-00259,Alfa Serviços 061,SP,Campinas,Ana Martins,Filtro de Linha Premium,Energia,4,119.72,0.0,51.92,Pix,478.88,0.0,478.88,207.68,271.2,0.566321
2025-01-29,PED-2025-00259,Alfa Serviços 061,SP,Campinas,Ana Martins,Impressora Multifuncional,Impressão,4,1546.08,0.05,984.05,Pix,6184.32,309.22,5875.1,3936.2,1938.9,0.33002
2025-01-29,PED-2025-00501,Alfa Comercial 121,RS,Caxias do Sul,Juliana Mendes,Teclado Mecânico,Acessórios,2,400.21,0.1,198.31,Pix,800.42,80.04,720.38,396.62,323.76,0.449428
2025-01-30,PED-2025-00126,Nova Engenharia 127,MG,Uberlândia,Gustavo Ribeiro,Headset Corporativo,Acessórios,4,329.95,0.0,161.66,Boleto,1319.8,0.0,1319.8,646.64,673.16,0.510047
2025-01-30,PED-2025-00126,Nova Engenharia 127,MG,Uberlândia,Gustavo Ribeiro,Monitor Ultrawide 29,Informática,1,1769.37,0.0,1178.46,Boleto,1769.37,0.0,1769.37,1178.46,590.91,0.333966
2025-01-30,PED-2025-00434,Central Engenharia 103,MG,Juiz de Fora,Diego Lima,Webcam Full HD,Acessórios,1,286.69,0.12,136.41,Cartão de crédito,286.69,34.4,252.29,136.41,115.88,0.459307
2025-01-30,PED-2025-00851,Central Comercial 073,MG,Belo Horizonte,Diego Lima,Mesa Ajustável,Móveis,5,1886.9,0.0,1060.76,Pix,9434.5,0.0,9434.5,5303.8,4130.7,0.437829
2025-02-01,PED-2025-00031,Prime Tecnologia 179,SP,Ribeirão Preto,Gustavo Ribeiro,Kit Toner Colorido,Impressão,7,848.15,0.08,394.05,Pix,5937.05,474.96,5462.09,2758.35,2703.74,0.495001
2025-02-01,PED-2025-00793,Ponto Logística 218,SP,Santos,Ana Martins,Nobreak 1500VA,Energia,1,1247.72,0.0,680.64,Boleto,1247.72,0.0,1247.72,680.64,567.08,0.454493
2025-02-01,PED-2025-00793,Ponto Logística 218,SP,Santos,Ana Martins,Teclado Mecânico,Acessórios,1,375.95,0.0,192.34,Boleto,375.95,0.0,375.95,192.34,183.61,0.488389
2025-02-01,PED-2025-00833,Aurora Soluções 112,SP,São Paulo,Gustavo Ribeiro,Nobreak 1500VA,Energia,1,1157.19,0.1,675.8,Pix,1157.19,115.72,1041.47,675.8,365.67,0.35111
2025-02-01,PED-2025-00881,Nova Comercial 177,BA,Vitória da Conquista,Ana Martins,Cadeira Ergonômica,Móveis,1,1344.18,0.1,779.68,Pix,1344.18,134.42,1209.76,779.68,430.08,0.35551
2025-02-01,PED-2025-00881,Nova Comercial 177,BA,Vitória da Conquista,Ana Martins,Monitor Ultrawide 29,Informática,2,1865.22,0.0,1176.17,Pix,3730.44,0.0,3730.44,2352.34,1378.1,0.36942
2025-02-01,PED-2025-01112,Integra Logística 146,MG,Belo Horizonte,Camila Rocha,Roteador Empresarial,Conectividade,3,740.47,0.0,367.75,Transferência,2221.41,0.0,2221.41,1103.25,1118.16,0.503356
2025-02-01,PED-2025-01112,Integra Logística 146,MG,Belo Horizonte,Camila Rocha,Webcam Full HD,Acessórios,1,291.95,0.0,130.93,Transferência,291.95,0.0,291.95,130.93,161.02,0.551533
2025-02-02,PED-2025-00001,Integra Soluções 096,MG,Juiz de Fora,Juliana Mendes,Filtro de Linha Premium,Energia,3,116.49,0.05,50.79,Cartão de crédito,349.47,17.47,332.0,152.37,179.63,0.541049
2025-02-02,PED-2025-00424,Prime Serviços 029,SC,Blumenau,Camila Rocha,Access Point Wi-Fi 6,Conectividade,4,857.94,0.05,490.03,Cartão de crédito,3431.76,171.59,3260.17,1960.12,1300.05,0.398768
2025-02-02,PED-2025-00424,Prime Serviços 029,SC,Blumenau,Camila Rocha,Monitor Ultrawide 29,Informática,2,1877.85,0.05,1165.66,Cartão de crédito,3755.7,187.78,3567.92,2331.32,1236.59,0.346588
2025-02-02,PED-2025-00464,Ponto Distribuidora 188,RJ,Petrópolis,Juliana Mendes,Headset Corporativo,Acessórios,1,322.41,0.08,155.36,Pix,322.41,25.79,296.62,155.36,141.26,0.476227
2025-02-03,PED-2025-00014,Vértice Logística 050,PE,Caruaru,Lucas Barros,Roteador Empresarial,Conectividade,2,725.41,0.1,363.72,Cartão de crédito,1450.82,145.08,1305.74,727.44,578.3,0.44289
2025-02-03,PED-2025-00435,Alfa Tecnologia 091,MG,Juiz de Fora,Camila Rocha,Cadeira Ergonômica,Móveis,1,1393.45,0.03,781.36,Cartão de crédito,1393.45,41.8,1351.65,781.36,570.29,0.42192
2025-02-03,PED-2025-00435,Alfa Tecnologia 091,MG,Juiz de Fora,Camila Rocha,Kit Toner Colorido,Impressão,2,904.22,0.05,400.61,Cartão de crédito,1808.44,90.42,1718.02,801.22,916.8,0.533637
2025-02-03,PED-2025-00435,Alfa Tecnologia 091,MG,Juiz de Fora,Camila Rocha,Toner Preto,Impressão,2,341.58,0.03,146.04,Cartão de crédito,683.16,20.49,662.67,292.08,370.59,0.559234
2025-02-03,PED-2025-00785,Conecta Soluções 064,SP,Ribeirão Preto,Fernanda Alves,Cadeira Ergonômica,Móveis,4,1372.08,0.0,799.64,Cartão de débito,5488.32,0.0,5488.32,3198.56,2289.76,0.417206
2025-02-03,PED-2025-00961,Prime Engenharia 119,BA,Salvador,Ana Martins,Cadeira Ergonômica,Móveis,2,1402.8,0.08,797.58,Cartão de crédito,2805.6,224.45,2581.15,1595.16,985.99,0.381997
2025-02-04,PED-2025-00199,Integra Soluções 216,SP,Ribeirão Preto,Fernanda Alves,Filtro de Linha Premium,Energia,5,122.1,0.15,49.68,Cartão de crédito,610.5,91.58,518.92,248.4,270.52,0.521318
2025-02-04,PED-2025-00199,Integra Soluções 216,SP,Ribeirão Preto,Fernanda Alves,Mouse Sem Fio,Acessórios,4,153.41,0.0,68.5,Cartão de crédito,613.64,0.0,613.64,274.0,339.64,0.553484
2025-02-04,PED-2025-00199,Integra Soluções 216,SP,Ribeirão Preto,Fernanda Alves,Notebook Essencial 14,Informática,1,2874.27,0.12,1980.5,Cartão de crédito,2874.27,344.91,2529.36,1980.5,548.86,0.216995
2025-02-04,PED-2025-00486,Nova Serviços 037,SP,São Paulo,Lucas Barros,Filtro de Linha Premium,Energia,2,123.04,0.08,50.75,Boleto,246.08,19.69,226.39,101.5,124.89,0.551666
2025-02-04,PED-2025-00486,Nova Serviços 037,SP,São Paulo,Lucas Barros,Switch 24 Portas,Conectividade,1,1095.04,0.05,592.63,Boleto,1095.04,54.75,1040.29,592.63,447.66,0.430321
2025-02-05,PED-2025-00162,Central Tecnologia 203,SC,Blumenau,Gustavo Ribeiro,Headset Corporativo,Acessórios,2,326.41,0.03,156.03,Pix,652.82,19.58,633.24,312.06,321.18,0.507197
2025-02-05,PED-2025-00723,Integra Logística 106,PE,Caruaru,Camila Rocha,Notebook Essencial 14,Informática,4,2803.31,0.0,2044.93,Cartão de débito,11213.24,0.0,11213.24,8179.72,3033.52,0.27053
2025-02-05,PED-2025-00987,Horizonte Engenharia 215,BA,Salvador,Lucas Barros,Mesa Ajustável,Móveis,2,1790.48,0.0,1030.2,Transferência,3580.96,0.0,3580.96,2060.4,1520.56,0.424624
2025-02-05,PED-2025-01007,Conecta Varejo 094,PE,Caruaru,Juliana Mendes,Filtro de Linha Premium,Energia,2,118.64,0.05,49.65,Cartão de débito,237.28,11.86,225.42,99.3,126.12,0.559481
2025-02-06,PED-2025-00064,Horizonte Comercial 065,SP,São Paulo,Camila Rocha,Filtro de Linha Premium,Energia,5,116.15,0.1,51.67,Cartão de débito,580.75,58.08,522.67,258.35,264.32,0.505716
2025-02-06,PED-2025-00064,Horizonte Comercial 065,SP,São Paulo,Camila Rocha,Monitor Ultrawide 29,Informática,1,1766.09,0.03,1158.07,Cartão de débito,1766.09,52.98,1713.11,1158.07,555.04,0.323994
2025-02-06,PED-2025-00064,Horizonte Comercial 065,SP,São Paulo,Camila Rocha,Notebook Essencial 14,Informática,1,2840.27,0.0,2079.86,Cartão de débito,2840.27,0.0,2840.27,2079.86,760.41,0.267725
2025-02-06,PED-2025-00867,Integra Distribuidora 076,BA,Vitória da Conquista,Juliana Mendes,Filtro de Linha Premium,Energia,2,118.62,0.08,49.95,Boleto,237.24,18.98,218.26,99.9,118.36,0.542291
2025-02-06,PED-2025-00867,Integra Distribuidora 076,BA,Vitória da Conquista,Juliana Mendes,Gaveteiro Executivo,Móveis,1,688.98,0.08,365.75,Boleto,688.98,55.12,633.86,365.75,268.11,0.422981
2025-02-06,PED-2025-00867,Cliente não informado,BA,Vitória da Conquista,Juliana Mendes,Monitor Ultrawide 29,Informática,3,1766.37,0.05,1158.12,Boleto,5299.11,264.96,5034.15,3474.36,1559.79,0.309842
2025-02-06,PED-2025-00920,Alfa Serviços 101,PR,Curitiba,Bruno Costa,Filtro de Linha Premium,Energia,4,116.15,0.1,52.98,Transferência,464.6,46.46,418.14,211.92,206.22,0.493184
2025-02-07,PED-2025-00236,Horizonte Serviços 005,RJ,Petrópolis,Gustavo Ribeiro,Switch 24 Portas,Conectividade,1,1075.3,0.0,634.01,Cartão de crédito,1075.3,0.0,1075.3,634.01,441.29,0.410388
2025-02-07,PED-2025-00336,Horizonte Comercial 145,RJ,Niterói,Bruno Costa,Cadeira Ergonômica,Móveis,1,1424.05,0.0,787.74,Pix,1424.05,0.0,1424.05,787.74,636.31,0.446831
2025-02-07,PED-2025-00336,Horizonte Comercial 145,RJ,Niterói,Bruno Costa,Headset Corporativo,Acessórios,2,324.15,0.08,154.96,Pix,648.3,51.86,596.44,309.92,286.52,0.48038
2025-02-07,PED-2025-00479,Aurora Logística 082,SP,Santos,Lucas Barros,Access Point Wi-Fi 6,Conectividade,2,886.97,0.0,464.07,Pix,1773.94,0.0,1773.94,928.14,845.8,0.476792
2025-02-07,PED-2025-00839,Central Tecnologia 203,SP,Ribeirão Preto,Camila Rocha,Mouse Sem Fio,Acessórios,3,146.78,0.05,67.08,Pix,440.34,22.02,418.32,201.24,217.08,0.518936
2025-02-07,PED-2025-00852,Horizonte Comercial 145,SP,Santos,Gustavo Ribeiro,Cadeira Ergonômica,Móveis,1,1403.51,0.0,776.31,Pix,1403.51,0.0,1403.51,776.31,627.2,0.44688
2025-02-07,PED-2025-00852,Horizonte Comercial 145,SP,Santos,Gustavo Ribeiro,Headset Corporativo,Acessórios,2,325.33,0.05,162.71,Pix,650.66,32.53,618.13,325.42,292.71,0.473539
2025-02-07,PED-2025-00948,Vértice Logística 130,SC,Florianópolis,Fernanda Alves,Cadeira Ergonômica,Móveis,2,1375.31,0.08,795.03,Cartão de crédito,2750.62,220.05,2530.57,1590.06,940.51,0.371659
2025-02-07,PED-2025-00948,Vértice Logística 130,SC,Florianópolis,Fernanda Alves,Roteador Empresarial,Conectividade,2,766.65,0.0,358.46,Cartão de crédito,1533.3,0.0,1533.3,716.92,816.38,0.532433
2025-02-08,PED-2025-00172,Alfa Serviços 181,SP,Santos,Gustavo Ribeiro,Filtro de Linha Premium,Energia,1,125.25,0.12,51.37,Pix,125.25,15.03,110.22,51.37,58.85,0.533932
2025-02-08,PED-2025-00184,Alfa Engenharia 111,PR,Curitiba,Ana Martins,Headset Corporativo,Acessórios,6,334.0,0.0,161.44,Cartão de débito,2004.0,0.0,2004.0,968.64,1035.36,0.516647
2025-02-08,PED-2025-00184,Alfa Engenharia 111,PR,Curitiba,Ana Martins,Switch 24 Portas,Conectividade,6,1100.92,0.05,632.21,Cartão de débito,6605.52,330.28,6275.24,3793.26,2481.98,0.39552
2025-02-08,PED-2025-00248,Ponto Varejo 078,RS,Porto Alegre,Bruno Costa,Mouse Sem Fio,Acessórios,2,146.77,0.12,70.2,Pix,293.54,35.22,258.32,140.4,117.92,0.456478
2025-02-08,PED-2025-00248,Ponto Varejo 078,RS,Porto Alegre,Bruno Costa,Teclado Mecânico,Acessórios,3,385.45,0.0,188.37,Pix,1156.35,0.0,1156.35,565.11,591.24,0.511298
2025-02-08,PED-2025-00347,Integra Logística 186,SC,Joinville,Bruno Costa,Notebook Essencial 14,Informática,2,2978.3,0.05,2091.94,Cartão de crédito,5956.6,297.83,5658.77,4183.88,1474.89,0.260638
2025-02-08,PED-2025-00737,Prime Engenharia 079,DF,Brasília,Camila Rocha,Notebook Essencial 14,Informática,3,2879.22,0.05,1994.09,Cartão de crédito,8637.66,431.88,8205.78,5982.27,2223.51,0.270968
2025-02-09,PED-2025-00167,Vértice Soluções 160,PE,Caruaru,Ana Martins,Access Point Wi-Fi 6,Conectividade,1,889.41,0.1,497.04,Cartão de crédito,889.41,88.94,800.47,497.04,303.43,0.379064
2025-02-09,PED-2025-00167,Vértice Soluções 160,PE,Caruaru,Ana Martins,Roteador Empresarial,Conectividade,4,740.78,0.08,381.61,Cartão de crédito,2963.12,237.05,2726.07,1526.44,1199.63,0.440058
2025-02-09,PED-2025-00361,Nova Comercial 177,SP,São Paulo,Diego Lima,Mouse Sem Fio,Acessórios,2,155.64,0.12,68.29,Cartão de débito,311.28,37.35,273.93,136.58,137.35,0.501399
2025-02-09,PED-2025-00361,Nova Comercial 177,SP,São Paulo,Diego Lima,Webcam Full HD,Acessórios,3,272.61,0.12,131.44,Cartão de débito,817.83,98.14,719.69,394.32,325.37,0.452098
2025-02-09,PED-2025-00646,Alfa Comercial 001,MG,Belo Horizonte,Gustavo Ribeiro,Filtro de Linha Premium,Energia,1,116.06,0.15,52.88,Transferência,116.06,17.41,98.65,52.88,45.77,0.463969
2025-02-09,PED-2025-00886,Alfa Comercial 001,SP,Santos,Não informado,Filtro de Linha Premium,Energia,2,121.7,0.15,49.73,Transferência,243.4,36.51,206.89,99.46,107.43,0.519261
2025-02-09,PED-2025-00886,Alfa Comercial 001,SP,Santos,Não informado,Notebook Essencial 14,Informática,5,2802.46,0.1,2095.35,Transferência,14012.3,1401.23,12611.07,10476.75,2134.32,0.169242
2025-02-11,PED-2025-00622,Nova Engenharia 127,MG,Uberlândia,Juliana Mendes,Notebook Essencial 14,Informática,3,2970.42,0.15,2064.89,Pix,8911.26,1336.69,7574.57,6194.67,1379.9,0.182175
2025-02-11,PED-2025-00758,Ponto Soluções 128,SP,Ribeirão Preto,Fernanda Alves,Mouse Sem Fio,Acessórios,7,150.3,0.0,67.05,Cartão de crédito,1052.1,0.0,1052.1,469.35,582.75,0.553892
2025-02-11,PED-2025-00758,Ponto Soluções 128,SP,Ribeirão Preto,Fernanda Alves,Webcam Full HD,Acessórios,8,282.02,0.05,135.25,Cartão de crédito,2256.16,112.81,2143.35,1082.0,1061.35,0.495183
2025-02-12,PED-2025-00077,Integra Varejo 006,DF,Brasília,Lucas Barros,Kit Toner Colorido,Impressão,5,880.33,0.05,394.31,Cartão de crédito,4401.65,220.08,4181.57,1971.55,2210.02,0.528514
2025-02-12,PED-2025-00226,Nova Serviços 117,GO,Aparecida de Goiânia,Fernanda Alves,Notebook Essencial 14,Informática,1,2796.65,0.03,1961.16,Cartão de crédito,2796.65,83.9,2712.75,1961.16,751.59,0.277058
2025-02-12,PED-2025-00911,Vértice Distribuidora 100,MG,Uberlândia,Bruno Costa,Mouse Sem Fio,Acessórios,6,149.78,0.03,69.2,Transferência,898.68,26.96,871.72,415.2,456.52,0.5237
2025-02-12,PED-2025-01068,Conecta Distribuidora 004,PE,Olinda,Bruno Costa,Mouse Sem Fio,Acessórios,3,146.2,0.08,69.95,Cartão de crédito,438.6,35.09,403.51,209.85,193.66,0.479941
2025-02-12,PED-2025-01068,Conecta Distribuidora 004,PE,Olinda,Bruno Costa,Teclado Mecânico,Acessórios,1,408.11,0.0,192.88,Cartão de crédito,408.11,0.0,408.11,192.88,215.23,0.527382
