data,numero_pedido,cliente,estado,cidade,vendedor,produto,categoria,quantidade,preco_unitario,desconto,custo_unitario,forma_pagamento
2025-10-13,PED-2025-00105,Nova Tecnologia 067,MG,Juiz de Fora,Juliana Mendes,Filtro de Linha Premium,Energia,2,125.88,0.08,52.65,Pix
2025-10-13,PED-2025-00105,Nova Tecnologia 067,MG,Juiz de Fora,Juliana Mendes,Cadeira Ergonômica,Móveis,2,1392.06,0.0,747.75,Pix
2025-05-15,PED-2025-00106,Prime Serviços 109,MG,Uberlândia,Diego Lima,Access Point Wi-Fi 6,Conectividade,1,922.31,0.15,492.87,Cartão de crédito
2025-05-15,PED-2025-00106,Prime Serviços 109,MG,Uberlândia,Diego Lima,Notebook Essencial 14,Informática,2,2878.87,0.0,2045.13,Cartão de crédito
2025-05-29,PED-2025-00107,Integra Distribuidora 076,GO,Anápolis,Lucas Barros,Mouse Sem Fio,Acessórios,1,149.34,0.1,69.2,Pix
2025-07-23,PED-2025-00108,Prime Engenharia 039,SP,Santos,Bruno Costa,Monitor Ultrawide 29,Informática,1,1873.78,0.0,1160.11,Pix
2025-07-23,PED-2025-00108,Prime Engenharia 039,SP,Santos,Bruno Costa,Toner Preto,Impressão,1,338.81,0.1,145.49,Pix
2025-07-23,PED-2025-00108,Prime Engenharia 039,SP,Santos,Bruno Costa,Switch 24 Portas,Conectividade,1,1075.63,0.05,634.15,Pix
2025-10-24,PED-2025-00109,Integra Varejo 046,SP,São Paulo,Lucas Barros,Headset Corporativo,Acessórios,1,322.31,0.0,157.8,Cartão de débito
2025-07-09,PED-2025-00110,Vértice Varejo 190,MG,Juiz de Fora,Fernanda Alves,Webcam Full HD,Acessórios,1,271.17,0.05,129.89,Cartão de crédito
2025-07-09,PED-2025-00110,Vértice Varejo 190,MG,Juiz de Fora,Fernanda Alves,Filtro de Linha Premium,Energia,2,118.23,0.1,52.71,Cartão de crédito
2025-07-09,PED-2025-00110,Vértice Varejo 190,MG,Juiz de Fora,Fernanda Alves,Mouse Sem Fio,Acessórios,2 unidades,147.6,0.0,66.6,Cartão de crédito
2025-08-23,PED-2025-00111,Prime Comercial 089,GO,Anápolis,Lucas Barros,Notebook Pro 15,Informática,4,5038.96,0.0,3537.02,Cartão de débito
2025-03-24,PED-2025-00112,Nova Tecnologia 187,BA,Salvador,Ana Martins,Teclado Mecânico,Acessórios,3,401.7,0.12,196.03,Pix
2025-03-24,PED-2025-00112,Nova Tecnologia 187,BA,Salvador,Ana Martins,Impressora Multifuncional,Impressão,5,1601.88,0.1,1037.71,Pix
2025-03-25,PED-2025-00113,Conecta Soluções 064, rs ,Caxias do Sul,Diego Lima,Cadeira Ergonômica,Móveis,6,1432.84,0.12,760.2,Pix
2025-02-13,PED-2025-00114,Vértice Varejo 150,RS,Porto Alegre,Camila Rocha,Filtro de Linha Premium,Energia,3,118.9,0.08,51.16,Pix
2025-02-13,PED-2025-00114,Vértice Varejo 150,RS,Porto Alegre,Camila Rocha,Kit Toner Colorido, impressão ,5,876.46,0.12,400.9,Pix
2025-07-10,PED-2025-00115,Horizonte Serviços 085,RS,Caxias do Sul,Fernanda Alves,Roteador Empresarial,Conectividade,1,763.43,0.1,357.59,Transferência
2025-12-24,PED-2025-00116,Nova Serviços 157,SP,Ribeirão Preto,Camila Rocha,Headset Corporativo,Acessórios,2,328.47,0.12,153.82,Cartão de crédito
2025-07-25,PED-2025-00117,Nova Comercial 057,RS,Caxias do Sul,Fernanda Alves,Mouse Sem Fio,Acessórios,2,147.02,0.0,70.52,Cartão de crédito
2025-07-25,PED-2025-00117,Nova Comercial 057,RS,Caxias do Sul,Fernanda Alves,Mesa Ajustável,Móveis,2,1899.88,0.05,1043.46,Cartão de crédito
2025-11-13,PED-2025-00118,Alfa Serviços 141,MG,Belo Horizonte,Camila Rocha,Headset Corporativo,Acessórios,2,343.51,0.12,156.93,Transferência
2025-11-13,PED-2025-00118,Alfa Serviços 141,MG,Belo Horizonte,Camila Rocha,Gaveteiro Executivo,Móveis,4,667.99,0.0,355.87,Transferência
2025-03-15,PED-2025-00119,Vértice Distribuidora 020,DF,Brasília,Ana Martins,Gaveteiro Executivo,Móveis,3,702.05,0.05,372.26,Pix
2025-03-15,PED-2025-00119,Vértice Distribuidora 020,DF,Brasília,Ana Martins,Roteador Empresarial,Conectividade,2,750.56,0.0,377.48,Pix
2025-10-13,PED-2025-00120,Nova Engenharia 167,SP,Campinas,Bruno Costa,Toner Preto,Impressão,1,338.49,0.03,143.83,Cartão de débito
2025-06-15,PED-2025-00121,Horizonte Comercial 025,PE,Caruaru,Camila Rocha,Mesa Ajustável,Móveis,8,1879.82,0.0,1059.29,Cartão de crédito
2025-08-14,PED-2025-00122,Horizonte Engenharia 135,SC,Blumenau,Ana Martins,Notebook Essencial 14,Informática,4,2967.63,0.0,2076.73,Boleto
2025-06-19,PED-2025-00123,Aurora Distribuidora 212,RS,Caxias do Sul,Diego Lima,Filtro de Linha Premium,Energia,3,123.06,0%,51.31,Cartão de crédito
2025-06-19,PED-2025-00123,Aurora Distribuidora 212,RS,Caxias do Sul,Diego Lima,Cadeira Ergonômica,Móveis,4,1454.77,0.05,756.65,Cartão de crédito
2025-06-05,PED-2025-00124,Vértice Logística 130,SP,São Paulo,Ana Martins,Kit Toner Colorido,Impressão,2,918.29,0.0,410.62,Boleto
2025-06-05,PED-2025-00124,Vértice Logística 130,SP,São Paulo,Ana Martins,Notebook Pro 15,Informática,4,4875.84,0.1,3372.62,Boleto
2025-04-02,PED-2025-00125,Horizonte Tecnologia 035,MG,Juiz de Fora,Juliana Mendes,Mouse Sem Fio,Acessórios,2,157.26,0.05,69.0,Cartão de débito
2025-04-02,PED-2025-00125,Horizonte Tecnologia 035,MG,Juiz de Fora,Juliana Mendes,Teclado Mecânico,Acessórios,5,403.53,0.03,192.15,Cartão de débito
2025-04-02,PED-2025-00125,Horizonte Tecnologia 035,MG,Juiz de Fora,Juliana Mendes,Headset Corporativo,Acessórios,2,324.69,0.03,159.31,Cartão de débito
2025-01-30,PED-2025-00126,Nova Engenharia 127,MG,Uberlândia,Gustavo Ribeiro,Headset Corporativo,Acessórios,4,329.95,0.0,161.66,Boleto
2025-01-30,PED-2025-00126,Nova Engenharia 127,MG,Uberlândia,Gustavo Ribeiro,Monitor Ultrawide 29,Informática,1,1769.37,,1178.46,Boleto
2025-11-22,PED-2025-00127,Central Tecnologia 003,SP,Campinas,Ana Martins,Access Point Wi-Fi 6,Conectividade,3,890.02,0.05,466.06,Cartão de crédito
2025-06-14,PED-2025-00128,Ponto Distribuidora 028,PE,Caruaru,Ana Martins,Mesa Ajustável,Móveis,2,1875.8,0.15,1044.77,Pix
2025-06-14,PED-2025-00128,Ponto Distribuidora 028,PE,Caruaru,Ana Martins,Monitor Ultrawide 29,Informática,4,1776.34,0.0,1128.93,Pix
2025-06-14,PED-2025-00128,Ponto Distribuidora 028,PE,Caruaru,Ana Martins,Mouse Sem Fio,Acessórios,7,144.15,0.05,69.03,Pix
2025-04-01,PED-2025-00129,Horizonte Tecnologia 115,RS,Caxias do Sul,Juliana Mendes,Cadeira Ergonômica,Móveis,1,1339.72,0.0,771.42,Cartão de crédito
2025-03-01,PED-2025-00130,Alfa Engenharia 031,SP,Campinas,Juliana Mendes,Filtro de Linha Premium,Energia,2,125.38,0.0,52.19,Transferência
2025-09-19,PED-2025-00131,Aurora Distribuidora 052,PE,Caruaru,Lucas Barros,Access Point Wi-Fi 6,Conectividade,5,887.82,0.05,468.8,Cartão de crédito
2025-08-30,PED-2025-00132,Horizonte Tecnologia 155,SP,Santos,Gustavo Ribeiro,Cadeira Ergonômica,Móveis,1,1426.11,0.03,756.32,Cartão de débito
2025-05-18,PED-2025-00133,Alfa Tecnologia 131,MG,Belo Horizonte,Lucas Barros,Access Point Wi-Fi 6,Conectividade,2,873.76,0.08,494.67,Cartão de crédito
2025-02-15,PED-2025-00134,Aurora Varejo 142,SC,Florianópolis,Lucas Barros,Toner Preto,Impressão,1,329.91,0.1,144.53,Pix
2025-07-06,PED-2025-00135,Alfa Comercial 161,BA,Feira de Santana,Fernanda Alves,Filtro de Linha Premium,Energia,2,124.66,0.05,49.98,Cartão de débito
2025-04-09,PED-2025-00136,Vértice Varejo 030,SC,Florianópolis,Ana Martins,Webcam Full HD,Acessórios,4,275.75,0.0,133.72,Pix
2025-04-22,PED-2025-00137,Ponto Soluções 168,SC,Joinville,Ana Martins,Webcam Full HD,Acessórios,3,278.22,0.05,133.52,Pix
2025-02-22,PED-2025-00138,Nova Engenharia 167,MG,Belo Horizonte,Camila Rocha,Roteador Empresarial,Conectividade,3,759.58,0.1,364.3,Boleto
2025-10-08,PED-2025-00139,Vértice Distribuidora 060,PR,Maringá,Lucas Barros,Webcam Full HD,Acessórios,3,277.18,0.15,128.19,Transferência
2025-01-29,PED-2025-00140,Central Comercial 113,BA,Feira de Santana,Camila Rocha,Cadeira Ergonômica,Móveis,7,1397.46,0.0,769.74,Boleto
2025-01-29,PED-2025-00140,Central Comercial 113,BA,Feira de Santana,Camila Rocha,Monitor Ultrawide 29,Informática,3,1874.85,0.0,1166.17,Boleto
2025-01-29,PED-2025-00140,Central Comercial 113,BA,Feira de Santana,Camila Rocha,Notebook Essencial 14,Informática,1,2847.09,0.1,2014.53,Boleto
2025-05-01,PED-2025-00141,Nova Serviços 117,DF,Brasília,Bruno Costa,Headset Corporativo,Acessórios,4,322.09,0.08,156.17,Boleto
2025-03-10,PED-2025-00142,Nova Serviços 077,RJ,Niterói,Camila Rocha,Access Point Wi-Fi 6,Conectividade,4,926.5,0.03,464.96,Boleto
2025-09-19,PED-2025-00143,Ponto Distribuidora 028,MG,Uberlândia,Lucas Barros,Switch 24 Portas,Conectividade,2,1146.8,0.08,634.09,Cartão de crédito
2025-03-29,PED-2025-00144,Integra Distribuidora 036,RJ,Niterói,Ana Martins,Impressora Multifuncional,Impressão,3,1564.26,0.0,987.35,Cartão de crédito
2025-07-09,PED-2025-00145,Alfa Serviços 061,SP,Campinas,Juliana Mendes,Headset Corporativo,Acessórios,2,326.44,0.0,153.54,Pix
2025-01-12,PED-2025-00146,Nova Engenharia 167,SP,Campinas,Fernanda Alves,Mesa Ajustável,Móveis,1,1903.33,0.1,1073.99,Transferência
2025-12-28,PED-2025-00147,Prime Comercial 169,MG,Belo Horizonte,Gustavo Ribeiro,Notebook Essencial 14,Informática,1,2783.29,0.1,2072.41,Boleto
2025-12-28,PED-2025-00147,Prime Comercial 169,MG,Belo Horizonte,Gustavo Ribeiro,Filtro de Linha Premium,Energia,6,116.16,0.0,50.95,Boleto
2025-12-28,PED-2025-00147,Prime Comercial 169,MG,Belo Horizonte,Gustavo Ribeiro,Roteador Empresarial,Conectividade,4,736.92,0.05,367.91,Boleto
2025-10-22,PED-2025-00148,Vértice Distribuidora 060,PE,Recife,Juliana Mendes,Cadeira Ergonômica,Móveis,1,1397.29,0.0,765.87,Boleto
2025-11-23,PED-2025-00149,Alfa Tecnologia 091,PR,Londrina,Diego Lima,Roteador Empresarial,Conectividade,2,730.5,0.1,372.01,Pix
2025-11-23,PED-2025-00149,Alfa Tecnologia 091,PR,Londrina,Diego Lima,Filtro de Linha Premium,Energia,2,116.35,0.05,52.04,Pix
2025-11-23,PED-2025-00149,Alfa Tecnologia 091,PR,Londrina,Diego Lima,Access Point Wi-Fi 6,Conectividade,1,919.75,0.0,480.8,Pix
2025-10-28,PED-2025-00150,Integra Logística 146,SP,São Paulo,Diego Lima,Mouse Sem Fio,Acessórios,4,146.01,0.0,70.72,Transferência
2025-10-28,PED-2025-00150,Integra Logística 146,SP,São Paulo,Diego Lima,Teclado Mecânico,Acessórios,4,391.23,0.12,187.42,Transferência
2025-10-28,PED-2025-00150,Integra Logística 146,SP,São Paulo,Diego Lima,Gaveteiro Executivo,Móveis,1,684.46,0.05,364.68,Transferência
2025-02-13,PED-2025-00151,Ponto Varejo 198,SP,Santos,Juliana Mendes,Notebook Pro 15,Informática,2,4982.87,0.0,3544.79,Cartão de crédito
2025-04-03,PED-2025-00152,Central Comercial 193,RS,Caxias do Sul,Diego Lima,Mesa Ajustável,Móveis,4,1837.42,0.0,1036.9,Boleto
2025-02-19,PED-2025-00153,Ponto Logística 058,SP,Santos,Camila Rocha,Mesa Ajustável,Móveis,2,1873.82,0.15,1046.8,Boleto
2025-08-17,PED-2025-00154,Horizonte Engenharia 175,PE,Caruaru,Camila Rocha,Filtro de Linha Premium,Energia,7,"R$ 116,47",0.1,51.28,Boleto
2025-08-17,PED-2025-00154,Horizonte Engenharia 175,PE,Caruaru,Camila Rocha,Webcam Full HD,Acessórios,1,284.55,0.08,135.01,Boleto
2025-01-22,PED-2025-00155,Aurora Soluções 192,BA,Feira de Santana,Ana Martins,Access Point Wi-Fi 6,Conectividade,3,869.47,0.03,487.21,Cartão de crédito
2025-01-14,PED-2025-00156,Alfa Serviços 021,SP,Santos,Diego Lima,Teclado Mecânico,Acessórios,5,395.73,0.03,190.26,Cartão de crédito
2025-11-21,PED-2025-00157,Alfa Comercial 161,SP,São Paulo,Fernanda Alves,Filtro de Linha Premium,Energia,4,119.81,0.03,51.33,Pix
2025-11-21,PED-2025-00157,Alfa Comercial 161,SP,São Paulo,Fernanda Alves,Roteador Empresarial,Conectividade,3,779.58,,358.99,Pix
2025-01-16,PED-2025-00158,,RJ,Rio de Janeiro,Juliana Mendes,Roteador Empresarial,Conectividade,3,746.22,0.0,363.73,Pix
2025-05-09,PED-2025-00159,Central Comercial 073,DF,Brasília,Bruno Costa,Cadeira Ergonômica,Móveis,2,1351.74,0.05,784.08,Pix
2025-05-09,PED-2025-00159,Central Comercial 073,DF,Brasília,Bruno Costa,Gaveteiro Executivo,Móveis,4,697.66,0.0,358.4,Pix
2025-09-12,PED-2025-00160,Prime Comercial 209,RS,Porto Alegre,Camila Rocha,Access Point Wi-Fi 6,Conectividade,1,856.3,0.0,492.22,Cartão de crédito
2025-09-26,PED-2025-00161,Prime Comercial 169,MG,Belo Horizonte,Diego Lima,Cadeira Ergonômica,Móveis,6,1438.32,0.0,772.65,Cartão de débito
2025-02-05,PED-2025-00162,Central Tecnologia 203,SC,Blumenau,Gustavo Ribeiro,Headset Corporativo,Acessórios,2,326.41,0.03,156.03,Pix
2025-11-12,PED-2025-00163,Ponto Logística 178,SP,Campinas,Juliana Mendes,Toner Preto,Impressão,1,320.3,0.0,142.1,Cartão de crédito
2025-04-18,PED-2025-00164,Ponto Soluções 168,DF,Brasília,Camila Rocha,Impressora Multifuncional,Impressão,2,1527.96,0.08,1049.78,Cartão de crédito
2025-01-17,PED-2025-00165,Aurora Logística 042,SP,Campinas, FERNANDA ALVES ,Switch 24 Portas,Conectividade,3,1100.12,0.05,604.4,Cartão de crédito
2025-01-17,PED-2025-00165,Aurora Logística 042,SP,Campinas,Fernanda Alves,Roteador Empresarial,Conectividade,5,765.01,0.15,367.7,Cartão de crédito
2025-02-15,PED-2025-00166,Ponto Distribuidora 108,MG,Juiz de Fora,Camila Rocha,Notebook Essencial 14,Informática,4,2825.89,0.1,1973.11,Pix
2025-02-09,PED-2025-00167,Vértice Soluções 160,PE,Caruaru,Ana Martins,Roteador Empresarial,Conectividade,4,740.78,0.08,381.61,Cartão de crédito
2025-02-09,PED-2025-00167,Vértice Soluções 160,PE,Caruaru,Ana Martins,Access Point Wi-Fi 6,Conectividade,1,889.41,0.1,497.04,Cartão de crédito
2025-01-26,PED-2025-00168,,SP,São Paulo,Gustavo Ribeiro,Notebook Essencial 14,Informática,1,2945.37,0.1,2050.11,Cartão de crédito
2025-01-26,PED-2025-00168,Horizonte Serviços 045,SP,São Paulo,Gustavo Ribeiro,Webcam Full HD,Acessórios,1,282.24,0.08,128.98,Cartão de crédito
2025-07-16,PED-2025-00169,Nova Serviços 117,SP,Ribeirão Preto, LUCAS BARROS ,Impressora Multifuncional,Impressão,1,1644.81,0.08,1021.51,Cartão de crédito
2025-11-15,PED-2025-00170,Prime Tecnologia 099,RJ,Petrópolis,Juliana Mendes,Headset Corporativo,Acessórios,2,322.44,0.03,163.7,Cartão de crédito
2025-11-12,PED-2025-00171,Aurora Distribuidora 052,MG,Juiz de Fora,Lucas Barros,Headset Corporativo,Acessórios,1,334.78,0.15,157.71,Boleto
2025-11-12,PED-2025-00171,Aurora Distribuidora 052,MG,Juiz de Fora,Lucas Barros,Roteador Empresarial,Conectividade,5,778.61,0.05,"R$ 371,19",Boleto
2025-02-08,PED-2025-00172,Alfa Serviços 181,SP,Santos,Gustavo Ribeiro,Filtro de Linha Premium,Energia,1,125.25,0.12,51.37,Pix
32/13/2025,PED-2025-00172,Alfa Serviços 181,SP,Santos,Gustavo Ribeiro,Access Point Wi-Fi 6,Conectividade,2,888.02,0.0,466.9,Pix
2025-07-01,PED-2025-00173,Horizonte Comercial 185,SP,Campinas,Camila Rocha,Mouse Sem Fio,Acessórios,6,152.35,0.12,66.68,Pix
2025-07-01,PED-2025-00173,Horizonte Comercial 185,SP,Campinas,Camila Rocha,Monitor Ultrawide 29,Informática,3,1851.97,0.08,1175.56,Pix
2025-02-23,PED-2025-00174,Aurora Soluções 152,PR,Londrina,Fernanda Alves,Roteador Empresarial,Conectividade,2,753.23,0.05,365.71,Transferência
2025-02-23,PED-2025-00174,Aurora Soluções 152,PR,Londrina,Fernanda Alves,Headset Corporativo,Acessórios,2,321.84,0.03,156.51,Transferência
2025-01-07,PED-2025-00175,Vértice Varejo 110,MG,Belo Horizonte,Ana Martins,Toner Preto,Impressão,3,329.57,0%,147.93,Transferência
2025-08-23,PED-2025-00176,Horizonte Serviços 165,SC,Florianópolis,Bruno Costa,Notebook Pro 15,Informática,7,5132.54,0.0,3450.89,Cartão de crédito
2025-07-08,PED-2025-00177,Aurora Varejo 182,RS,Caxias do Sul,Camila Rocha,Access Point Wi-Fi 6,Conectividade,3,921.38,0.0,470.17,Cartão de crédito
2025-07-08,PED-2025-00177,Aurora Varejo 182,RS,Caxias do Sul,Camila Rocha,Monitor Ultrawide 29,Informática,2,1772.27,0.0,1161.83,Cartão de crédito
2025-07-18,PED-2025-00178,Prime Comercial 169,RJ,Petrópolis,Gustavo Ribeiro,Teclado Mecânico,Acessórios,1,388.58,0.12,199.02,Cartão de crédito
2025-11-22,PED-2025-00179,Nova Tecnologia 147,RJ,Petrópolis,Fernanda Alves,Monitor Ultrawide 29,Informática,9,1825.7,0.03,1197.2,Cartão de crédito
2025-06-16,PED-2025-00180,Prime Serviços 109,BA,Feira de Santana,Camila Rocha,Mouse Sem Fio, acessórios ,7,156.07,0.12,70.53,Pix
2025-10-10,PED-2025-00181,Integra Varejo 206,SP,Santos,Lucas Barros,Headset Corporativo,Acessórios,9,331.45,0.12,160.23,Boleto
2025-10-10,PED-2025-00181,Integra Varejo 206,SP,Santos,Lucas Barros,Teclado Mecânico,Acessórios,3,390.6,0.0,197.3,Boleto
2025-07-28,PED-2025-00182,Ponto Varejo 158,SP,Santos,Juliana Mendes,Teclado Mecânico,Acessórios,6,397.62,0.1,199.59,Cartão de crédito
2025-07-28,PED-2025-00182,Ponto Varejo 158,SP,Santos,Juliana Mendes,Nobreak 1500VA,Energia,3,1222.14,0.05,698.55,Cartão de crédito
05/10/2025,PED-2025-00183,Horizonte Serviços 125,RJ,Niterói,Fernanda Alves,Headset Corporativo,Acessórios,1,343.28,0.0,159.62,Pix
2025-10-05,PED-2025-00183,Horizonte Serviços 125,RJ,Niterói,Fernanda Alves,Mouse Sem Fio,Acessórios,1,149.94,0.05,68.21,Pix
2025-02-08,PED-2025-00184,Alfa Engenharia 111,PR,Curitiba,Ana Martins,Headset Corporativo,Acessórios,6,334.0,0.0,161.44,Cartão de débito
2025-02-08,PED-2025-00184,Alfa Engenharia 111,PR,Curitiba,Ana Martins,Switch 24 Portas,Conectividade,6,1100.92,0.05,632.21,Cartão de débito
2025-06-22,PED-2025-00185,Central Comercial 193,RJ,Rio de Janeiro,Bruno Costa,Switch 24 Portas,Conectividade,2,1162.97,0.08,614.45,Cartão de débito
2025-12-27,PED-2025-00186,Prime Tecnologia 179,RJ,Petrópolis,Fernanda Alves,Mouse Sem Fio,Acessórios,1,145.79,0.1,67.04,Boleto
2025-12-27,PED-2025-00186,Prime Tecnologia 179,RJ,Petrópolis,Fernanda Alves,Toner Preto,Impressão,3,316.2,0.05,146.86,Boleto
2025-12-27,PED-2025-00186,Prime Tecnologia 179,RJ,Petrópolis,Fernanda Alves,Filtro de Linha Premium,Energia,4,119.53,0%,52.11,Boleto
2025-09-16,PED-2025-00187,Alfa Engenharia 031,RS,Porto Alegre,Bruno Costa,Teclado Mecânico,Acessórios,4,383.85,0.05,188.68,Transferência
2025-05-24,PED-2025-00188,Integra Distribuidora 156,MG,Belo Horizonte,Ana Martins,Mouse Sem Fio,Acessórios,5,146.69,0.0,68.33,Pix
2025-05-24,PED-2025-00188,Integra Distribuidora 156,MG,Belo Horizonte,Ana Martins,Roteador Empresarial,Conectividade,2,767.85,0.1,359.04,Pix
2025-07-29,PED-2025-00189,Integra Soluções 176,PE,Olinda,Lucas Barros,Mesa Ajustável,Móveis,1,1828.57,0.0,1077.58,Cartão de crédito
2025-07-29,PED-2025-00189,Integra Soluções 176,PE,Olinda,Lucas Barros,Toner Preto,Impressão,3,340.75,0.15,143.27,Cartão de crédito
2025-11-14,PED-2025-00190,Integra Distribuidora 196,BA,Salvador,Bruno Costa,Toner Preto,Impressão,3,319.84,0.0,142.68,Cartão de crédito
2025-01-18,PED-2025-00191,Ponto Varejo 078,PR,Curitiba,Camila Rocha,Mesa Ajustável,Móveis,2,1788.51,0.1,1080.76,Cartão de crédito
2025-01-18,PED-2025-00191,Ponto Varejo 078,PR,Curitiba,Camila Rocha,Filtro de Linha Premium,Energia,7,121.87,0.03,51.9,Cartão de crédito
2025-03-21,PED-2025-00192,Vértice Distribuidora 220,RS,Caxias do Sul,Ana Martins,Monitor Ultrawide 29,Informática,5,1748.01,0.0,1128.85,Pix
2025-03-21,PED-2025-00192,Vértice Distribuidora 220,RS,Caxias do Sul,Ana Martins,Mouse Sem Fio,Acessórios,4,144.29,0.05,67.3,PIX
,PED-2025-00193,Integra Soluções 096,PR,Curitiba,Ana Martins,Notebook Essencial 14,Informática,1,2895.4,0.0,2074.29,Pix
2025-06-29,PED-2025-00193,Integra Soluções 096,PR,Curitiba,Ana Martins,Filtro de Linha Premium,Energia,1,119.97,0.05,52.42,Pix
2025-12-04,PED-2025-00194,Aurora Varejo 142,SC,Joinville,Lucas Barros,Notebook Essencial 14,Informática,2,2888.39,0.0,1989.01,Pix
2025-08-26,PED-2025-00195,Aurora Distribuidora 052,PR,Maringá,Fernanda Alves,Headset Corporativo,Acessórios,1,326.23,0.1,163.65,Cartão de crédito
2025-01-24,PED-2025-00196,Horizonte Engenharia 095,SC,Blumenau,Bruno Costa,Mesa Ajustável,Móveis,4,1845.07,0.0,1038.68,Boleto
2025-09-30,PED-2025-00197,Horizonte Serviços 205,MG,Belo Horizonte,Bruno Costa,Notebook Pro 15,Informática,1,4815.24,0.05,3444.05,Cartão de crédito
2025-01-14,PED-2025-00198,Integra Distribuidora 036,SP,São Paulo,Bruno Costa,Mesa Ajustável,Móveis,1,1932.74,0.0,1018.04,Cartão de crédito
2025-02-04,PED-2025-00199,Integra Soluções 216,SP,Ribeirão Preto,Fernanda Alves,Notebook Essencial 14,Informática,1,2874.27,0.12,1980.5,Cartão de crédito
2025-02-04,PED-2025-00199,Integra Soluções 216,SP,Ribeirão Preto,Fernanda Alves,Filtro de Linha Premium,Energia,5,122.1,0.15,49.68,Cartão de crédito
2025-02-04,PED-2025-00199,Integra Soluções 216,SP,Ribeirão Preto,Fernanda Alves,Mouse Sem Fio,Acessórios,4,153.41,0.0,68.5,Cartão de crédito
2025-08-14,PED-2025-00200,Alfa Serviços 101,SC,Florianópolis,Camila Rocha,Notebook Pro 15,Informática,6,4765.28,0.08,3331.76,Pix
2025-08-14,PED-2025-00200,Alfa Serviços 101,SC,Florianópolis,Camila Rocha,Toner Preto,Impressão,1,333.26,0.03,148.75,Pix
2025-02-26,PED-2025-00201,Integra Varejo 046,PR,Londrina,Lucas Barros,Cadeira Ergonômica,Móveis,1,1335.8,0.15,758.89,Transferência
2025-02-26,PED-2025-00201,Integra Varejo 046,PR,Londrina,Lucas Barros,Teclado Mecânico,Acessórios,1,384.26,0.05,"R$ 190,60",Transferência
2025-07-25,PED-2025-00202,Alfa Tecnologia 211,BA,Salvador,Gustavo Ribeiro,Monitor Ultrawide 29,Informática,2,1743.7,0.0,1145.33,Pix
2025-07-25,PED-2025-00202,Alfa Tecnologia 211,BA,Salvador,Gustavo Ribeiro,Filtro de Linha Premium,Energia,1,125.57,0.0,51.58,Pix
2025-11-16,PED-2025-00203,Vértice Soluções 120,SP,Ribeirão Preto,Camila Rocha,Mouse Sem Fio,Acessórios,2,156.46,0.05,69.86,Pix
2025-11-16,PED-2025-00203,Vértice Soluções 120,SP,Ribeirão Preto,Camila Rocha,Cadeira Ergonômica,Móveis,4,1423.99,0.12,779.97,Pix
2025-04-27,PED-2025-00204,Aurora Varejo 022,SP,Santos,Gustavo Ribeiro,Notebook Essencial 14,Informática,1,2933.17,0.1,2075.61,Pix
